12.5, 2681, 3, LTS, V
115.7, 1480, 1, FS, III
115.7, 3009, 3, FS, III
115.8, 588, 0, RS, III
115.8, 1311, 1, RS, III
115.8, 1317, 1, RS, III
115.8, 1328, 1, RS, III
115.8, 1338, 1, RS, III
115.8, 1348, 1, RS, III
115.8, 1367, 1, RS, III
115.8, 1388, 1, RS, III
115.8, 1394, 1, RS, III
115.8, 1405, 1, RS, III
115.8, 1412, 1, RS, III
115.8, 1442, 1, RS, III
115.9, 641, 0, RS, III
115.9, 1337, 1, RS, III
115.9, 1402, 1, RS, III
115.9, 1421, 1, RS, III
115.9, 1435, 1, RS, III
115.9, 1451, 1, RS, III
115.9, 1501, 1, FS, III
116, 667, 0, RS, III
116, 1331, 1, RS, III
116, 1344, 1, RS, III
116, 1418, 1, RS, III
116, 1430, 1, RS, III
116, 1431, 1, RS, III
116, 1437, 1, RS, III
116, 1439, 1, RS, III
116, 1459, 1, RS, III
116, 1462, 1, RS, III
116, 1468, 1, RS, III
116, 1476, 1, RS, III
116, 2249, 2, FS, III
116, 3016, 3, FS, III
116.1, 682, 0, RS, III
116.1, 719, 0, FS, III
116.1, 1129, 1, FS, V
116.1, 1308, 1, RS, III
116.1, 1315, 1, RS, III
116.1, 1323, 1, RS, III
116.1, 1332, 1, RS, III
116.1, 1346, 1, RS, III
116.1, 1364, 1, RS, III
116.1, 1384, 1, RS, III
116.1, 1396, 1, RS, III
116.1, 1401, 1, RS, III
116.1, 1406, 1, RS, III
116.1, 1414, 1, RS, III
116.1, 1417, 1, RS, III
116.1, 3000, 3, FS, III
116.2, 717, 0, FS, III
116.2, 731, 0, FS, III
116.2, 1139, 1, FS, V
116.2, 1144, 1, FS, V
116.2, 1151, 1, FS, V
116.2, 1316, 1, RS, III
116.2, 1330, 1, RS, III
116.2, 1333, 1, RS, III
116.2, 1335, 1, RS, III
116.2, 1341, 1, RS, III
116.2, 1353, 1, RS, III
116.2, 1374, 1, RS, III
116.2, 1386, 1, RS, III
116.2, 1389, 1, RS, III
116.2, 1392, 1, RS, III
116.2, 1393, 1, RS, III
116.2, 1419, 1, RS, III
116.2, 1423, 1, RS, III
116.2, 1425, 1, RS, III
116.2, 1432, 1, RS, III
116.2, 1443, 1, RS, III
116.2, 1466, 1, RS, III
116.2, 1471, 1, RS, III
116.2, 1477, 1, RS, III
116.2, 1482, 1, FS, III
116.2, 3011, 3, FS, III
116.3, 664, 0, RS, III
116.3, 1127, 1, FS, V
116.3, 1128, 1, FS, V
116.3, 1131, 1, FS, V
116.3, 1135, 1, FS, V
116.3, 1136, 1, FS, V
116.3, 1146, 1, FS, V
116.3, 1147, 1, FS, V
116.3, 1149, 1, FS, V
116.3, 1150, 1, FS, V
116.3, 1321, 1, RS, III
116.3, 1349, 1, RS, III
116.3, 1354, 1, RS, III
116.3, 1358, 1, RS, III
116.3, 1361, 1, RS, III
116.3, 1448, 1, RS, III
116.3, 1463, 1, RS, III
116.3, 3018, 3, FS, III
116.4, 725, 0, FS, III
116.4, 735, 0, FS, III
116.4, 741, 0, FS, III
116.4, 1123, 1, FS, V
116.4, 1125, 1, FS, V
116.4, 1134, 1, FS, V
116.4, 1137, 1, FS, V
116.4, 1152, 1, FS, V
116.4, 1191, 1, IB, V
116.4, 1334, 1, RS, III
116.4, 1343, 1, RS, III
116.4, 1362, 1, RS, III
116.4, 1373, 1, RS, III
116.4, 1376, 1, RS, III
116.4, 1379, 1, RS, III
116.4, 1409, 1, RS, III
116.4, 1436, 1, RS, III
116.4, 1450, 1, RS, III
116.4, 1465, 1, RS, III
116.4, 3003, 3, FS, III
116.4, 3021, 3, FS, III
116.5, 718, 0, FS, III
116.5, 1122, 1, FS, V
116.5, 1124, 1, FS, V
116.5, 1130, 1, FS, V
116.5, 1132, 1, FS, V
116.5, 1133, 1, FS, V
116.5, 1138, 1, FS, V
116.5, 1140, 1, FS, V
116.5, 1141, 1, FS, V
116.5, 1142, 1, FS, V
116.5, 1148, 1, FS, V
116.5, 1167, 1, IB, V
116.5, 1342, 1, RS, III
116.5, 1350, 1, RS, III
116.5, 1351, 1, RS, III
116.5, 1416, 1, RS, III
116.5, 1447, 1, RS, III
116.5, 1454, 1, RS, III
116.5, 1486, 1, FS, III
116.5, 3024, 3, FS, III
116.6, 617, 0, RS, III
116.6, 738, 0, FS, III
116.6, 1143, 1, FS, V
116.6, 1310, 1, RS, III
116.6, 1312, 1, RS, III
116.6, 1370, 1, RS, III
116.6, 1415, 1, RS, III
116.6, 1422, 1, RS, III
116.6, 1424, 1, RS, III
116.6, 1426, 1, RS, III
116.6, 1434, 1, RS, III
116.6, 1494, 1, FS, III
116.6, 2243, 2, FS, III
116.6, 3008, 3, FS, III
116.7, 364, 0, FS, V
116.7, 1169, 1, IB, V
116.7, 1178, 1, IB, V
116.7, 1326, 1, RS, III
116.7, 1411, 1, RS, III
116.7, 1429, 1, RS, III
116.7, 1438, 1, RS, III
116.7, 1456, 1, RS, III
116.7, 3001, 3, FS, III
116.7, 3012, 3, FS, III
116.7, 3023, 3, FS, III
116.8, 375, 0, FS, V
116.8, 380, 0, FS, V
116.8, 386, 0, FS, V
116.8, 391, 0, FS, V
116.8, 1145, 1, FS, V
116.8, 1180, 1, IB, V
116.8, 1336, 1, RS, III
116.8, 1359, 1, RS, III
116.8, 1371, 1, RS, III
116.8, 1403, 1, RS, III
116.8, 2240, 2, FS, III
116.8, 2250, 2, FS, III
116.8, 2257, 2, FS, III
116.8, 3013, 3, FS, III
116.8, 3019, 3, FS, III
116.9, 369, 0, FS, V
116.9, 377, 0, FS, V
116.9, 385, 0, FS, V
116.9, 1171, 1, IB, V
116.9, 1174, 1, IB, V
116.9, 1309, 1, RS, III
116.9, 1356, 1, RS, III
116.9, 1441, 1, RS, III
116.9, 1461, 1, RS, III
116.9, 1475, 1, RS, III
116.9, 2262, 2, FS, III
117, 383, 0, FS, V
117, 390, 0, FS, V
117, 727, 0, FS, III
117, 1170, 1, IB, V
117, 1307, 1, RS, III
117, 1327, 1, RS, III
117, 1377, 1, RS, III
117, 1400, 1, RS, III
117, 1455, 1, RS, III
117, 1474, 1, RS, III
117, 3015, 3, FS, III
117, 3020, 3, FS, III
117.1, 368, 0, FS, V
117.1, 371, 0, FS, V
117.1, 382, 0, FS, V
117.1, 389, 0, FS, V
117.1, 580, 0, RS, III
117.1, 1172, 1, IB, V
117.1, 1175, 1, IB, V
117.1, 1187, 1, IB, V
117.1, 1345, 1, RS, III
117.1, 1363, 1, RS, III
117.1, 1368, 1, RS, III
117.1, 1449, 1, RS, III
117.1, 2241, 2, FS, III
117.2, 362, 0, FS, V
117.2, 373, 0, FS, V
117.2, 378, 0, FS, V
117.2, 381, 0, FS, V
117.2, 388, 0, FS, V
117.2, 609, 0, RS, III
117.2, 722, 0, FS, III
117.2, 1176, 1, IB, V
117.2, 1185, 1, IB, V
117.2, 1324, 1, RS, III
117.2, 1369, 1, RS, III
117.2, 1398, 1, RS, III
117.2, 2261, 2, FS, III
117.2, 3010, 3, FS, III
117.3, 376, 0, FS, V
117.3, 379, 0, FS, V
117.3, 387, 0, FS, V
117.3, 1168, 1, IB, V
117.3, 1182, 1, IB, V
117.3, 1184, 1, IB, V
117.3, 1452, 1, RS, III
117.3, 1457, 1, RS, III
117.3, 3004, 3, FS, III
117.3, 3005, 3, FS, III
117.4, 363, 0, FS, V
117.4, 366, 0, FS, V
117.4, 367, 0, FS, V
117.4, 370, 0, FS, V
117.4, 374, 0, FS, V
117.4, 1181, 1, IB, V
117.4, 1360, 1, RS, III
117.4, 1380, 1, RS, III
117.4, 1397, 1, RS, III
117.4, 1407, 1, RS, III
117.4, 1413, 1, RS, III
117.4, 1433, 1, RS, III
117.4, 1498, 1, FS, III
117.4, 3017, 3, FS, III
117.5, 361, 0, FS, V
117.5, 365, 0, FS, V
117.5, 384, 0, FS, V
117.5, 1188, 1, IB, V
117.5, 1189, 1, IB, V
117.5, 3035, 3, LTS, III
117.6, 737, 0, FS, III
117.6, 1186, 1, IB, V
117.6, 1339, 1, RS, III
117.6, 1464, 1, RS, III
117.6, 1502, 1, FS, III
117.7, 681, 0, RS, III
117.7, 1190, 1, IB, V
117.7, 1329, 1, RS, III
117.7, 1420, 1, RS, III
117.7, 3014, 3, FS, III
117.7, 3026, 3, FS, III
117.8, 687, 0, RS, III
117.8, 1177, 1, IB, V
117.8, 1192, 1, IB, V
117.8, 1320, 1, RS, III
117.8, 1325, 1, RS, III
117.8, 1347, 1, RS, III
117.8, 1352, 1, RS, III
117.8, 1381, 1, RS, III
117.8, 1445, 1, RS, III
117.8, 3002, 3, FS, III
117.9, 372, 0, FS, V
117.9, 1173, 1, IB, V
118, 1183, 1, IB, V
118, 1299, 1, LTS, IV
118, 1473, 1, RS, III
118, 1481, 1, FS, III
118, 1514, 1, LTS, III
118.1, 606, 0, RS, III
118.1, 1179, 1, IB, V
118.2, 1444, 1, RS, III
118.2, 1487, 1, FS, III
118.2, 1496, 1, FS, III
118.6, 740, 0, FS, III
118.6, 1126, 1, FS, V
118.6, 1305, 1, LTS, IV
118.6, 1480, 1, FS, III
118.6, 1485, 1, FS, III
118.6, 1489, 1, FS, III
118.6, 1497, 1, FS, III
118.7, 867, 1, RS, VI
118.7, 1483, 1, FS, III
118.7, 1484, 1, FS, III
118.7, 1491, 1, FS, III
118.7, 1499, 1, FS, III
118.8, 972, 1, RS, VI
118.8, 1301, 1, LTS, IV
118.8, 1427, 1, RS, III
118.8, 1478, 1, FS, III
118.8, 1500, 1, FS, III
118.8, 1504, 1, FS, III
118.9, 1493, 1, FS, III
119, 1129, 1, FS, V
119, 1297, 1, LTS, IV
119, 1303, 1, LTS, IV
119, 1501, 1, FS, III
119.1, 1055, 1, RS, V
119.1, 1139, 1, FS, V
119.1, 1144, 1, FS, V
119.1, 1151, 1, FS, V
119.1, 1482, 1, FS, III
119.2, 1127, 1, FS, V
119.2, 1128, 1, FS, V
119.2, 1131, 1, FS, V
119.2, 1135, 1, FS, V
119.2, 1136, 1, FS, V
119.2, 1146, 1, FS, V
119.2, 1147, 1, FS, V
119.2, 1149, 1, FS, V
119.2, 1150, 1, FS, V
119.2, 1300, 1, LTS, IV
119.3, 1123, 1, FS, V
119.3, 1125, 1, FS, V
119.3, 1134, 1, FS, V
119.3, 1137, 1, FS, V
119.3, 1152, 1, FS, V
119.3, 1479, 1, FS, III
119.4, 1043, 1, RS, V
119.4, 1122, 1, FS, V
119.4, 1124, 1, FS, V
119.4, 1130, 1, FS, V
119.4, 1132, 1, FS, V
119.4, 1133, 1, FS, V
119.4, 1138, 1, FS, V
119.4, 1140, 1, FS, V
119.4, 1141, 1, FS, V
119.4, 1142, 1, FS, V
119.4, 1148, 1, FS, V
119.4, 1486, 1, FS, III
119.4, 1507, 1, LTS, III
119.5, 1034, 1, RS, V
119.5, 1048, 1, RS, V
119.5, 1073, 1, RS, V
119.5, 1093, 1, RS, V
119.5, 1143, 1, FS, V
119.5, 1488, 1, FS, III
119.5, 1494, 1, FS, III
119.5, 1495, 1, FS, III
119.5, 1503, 1, FS, III
119.5, 1519, 1, LTS, III
119.6, 364, 0, FS, V
119.6, 1069, 1, RS, V
119.6, 1070, 1, RS, V
119.6, 1076, 1, RS, V
119.7, 375, 0, FS, V
119.7, 380, 0, FS, V
119.7, 386, 0, FS, V
119.7, 391, 0, FS, V
119.7, 1051, 1, RS, V
119.7, 1054, 1, RS, V
119.7, 1064, 1, RS, V
119.7, 1091, 1, RS, V
119.7, 1099, 1, RS, V
119.7, 1110, 1, RS, V
119.7, 1145, 1, FS, V
119.7, 1508, 1, LTS, III
119.8, 369, 0, FS, V
119.8, 377, 0, FS, V
119.8, 385, 0, FS, V
119.8, 1039, 1, RS, V
119.8, 1066, 1, RS, V
119.8, 1072, 1, RS, V
119.8, 1085, 1, RS, V
119.8, 1096, 1, RS, V
119.8, 1106, 1, RS, V
119.8, 1113, 1, RS, V
119.8, 1191, 1, IB, V
119.8, 1516, 1, LTS, III
119.8, 1517, 1, LTS, III
119.8, 3025, 3, FS, III
119.9, 383, 0, FS, V
119.9, 390, 0, FS, V
119.9, 723, 0, FS, III
119.9, 1049, 1, RS, V
119.9, 1111, 1, RS, V
119.9, 1116, 1, RS, V
119.9, 1167, 1, IB, V
119.9, 1511, 1, LTS, III
120, 368, 0, FS, V
120, 371, 0, FS, V
120, 382, 0, FS, V
120, 389, 0, FS, V
120, 1037, 1, RS, V
120, 1084, 1, RS, V
120, 1089, 1, RS, V
120, 2253, 2, FS, III
120.1, 362, 0, FS, V
120.1, 373, 0, FS, V
120.1, 378, 0, FS, V
120.1, 381, 0, FS, V
120.1, 388, 0, FS, V
120.1, 1033, 1, RS, V
120.1, 1045, 1, RS, V
120.1, 1046, 1, RS, V
120.1, 1058, 1, RS, V
120.1, 1062, 1, RS, V
120.1, 1074, 1, RS, V
120.1, 1087, 1, RS, V
120.1, 1108, 1, RS, V
120.1, 1120, 1, RS, V
120.1, 1169, 1, IB, V
120.1, 1178, 1, IB, V
120.1, 1506, 1, LTS, III
120.1, 1520, 1, LTS, III
120.2, 376, 0, FS, V
120.2, 379, 0, FS, V
120.2, 387, 0, FS, V
120.2, 830, 1, RS, VI
120.2, 1047, 1, RS, V
120.2, 1059, 1, RS, V
120.2, 1104, 1, RS, V
120.2, 1180, 1, IB, V
120.2, 1302, 1, LTS, IV
120.3, 363, 0, FS, V
120.3, 366, 0, FS, V
120.3, 367, 0, FS, V
120.3, 370, 0, FS, V
120.3, 374, 0, FS, V
120.3, 1050, 1, RS, V
120.3, 1053, 1, RS, V
120.3, 1057, 1, RS, V
120.3, 1061, 1, RS, V
120.3, 1088, 1, RS, V
120.3, 1107, 1, RS, V
120.3, 1112, 1, RS, V
120.3, 1119, 1, RS, V
120.3, 1171, 1, IB, V
120.3, 1174, 1, IB, V
120.3, 1304, 1, LTS, IV
120.3, 1492, 1, FS, III
120.3, 1498, 1, FS, III
120.3, 1518, 1, LTS, III
120.4, 361, 0, FS, V
120.4, 365, 0, FS, V
120.4, 384, 0, FS, V
120.4, 875, 1, RS, VI
120.4, 1082, 1, RS, V
120.4, 1083, 1, RS, V
120.4, 1101, 1, RS, V
120.4, 1170, 1, IB, V
120.4, 1298, 1, LTS, IV
120.5, 1036, 1, RS, V
120.5, 1041, 1, RS, V
120.5, 1052, 1, RS, V
120.5, 1067, 1, RS, V
120.5, 1071, 1, RS, V
120.5, 1075, 1, RS, V
120.5, 1094, 1, RS, V
120.5, 1095, 1, RS, V
120.5, 1098, 1, RS, V
120.5, 1105, 1, RS, V
120.5, 1172, 1, IB, V
120.5, 1175, 1, IB, V
120.5, 1187, 1, IB, V
120.5, 1502, 1, FS, III
120.6, 412, 0, IB, V
120.6, 1035, 1, RS, V
120.6, 1040, 1, RS, V
120.6, 1056, 1, RS, V
120.6, 1077, 1, RS, V
120.6, 1078, 1, RS, V
120.6, 1080, 1, RS, V
120.6, 1176, 1, IB, V
120.6, 1185, 1, IB, V
120.6, 1490, 1, FS, III
120.6, 1512, 1, LTS, III
120.7, 1042, 1, RS, V
120.7, 1044, 1, RS, V
120.7, 1090, 1, RS, V
120.7, 1114, 1, RS, V
120.7, 1115, 1, RS, V
120.7, 1168, 1, IB, V
120.7, 1182, 1, IB, V
120.7, 1184, 1, IB, V
120.7, 2533, 3, LTS, VI
120.7, 2660, 3, FS, V
120.7, 2666, 3, FS, V
120.7, 2673, 3, FS, V
120.8, 1063, 1, RS, V
120.8, 1079, 1, RS, V
120.8, 1181, 1, IB, V
120.8, 2648, 3, FS, V
120.8, 2659, 3, FS, V
120.9, 1038, 1, RS, V
120.9, 1068, 1, RS, V
120.9, 1081, 1, RS, V
120.9, 1086, 1, RS, V
120.9, 1097, 1, RS, V
120.9, 1103, 1, RS, V
120.9, 1188, 1, IB, V
120.9, 1189, 1, IB, V
120.9, 1306, 1, LTS, IV
120.9, 1481, 1, FS, III
121, 1060, 1, RS, V
121, 1065, 1, RS, V
121, 1117, 1, RS, V
121, 1118, 1, RS, V
121, 1186, 1, IB, V
121.1, 767, 1, RS, VI
121.1, 1019, 1, LTS, VI
121.1, 1092, 1, RS, V
121.1, 1102, 1, RS, V
121.1, 1121, 1, RS, V
121.1, 1190, 1, IB, V
121.1, 1487, 1, FS, III
121.1, 1496, 1, FS, III
121.2, 1177, 1, IB, V
121.2, 1192, 1, IB, V
121.2, 1322, 1, RS, III
121.2, 2665, 3, FS, V
121.3, 814, 1, RS, VI
121.3, 1100, 1, RS, V
121.3, 1109, 1, RS, V
121.3, 1173, 1, IB, V
121.4, 796, 1, RS, VI
121.4, 1183, 1, IB, V
121.4, 2644, 3, FS, V
121.4, 2651, 3, FS, V
121.5, 1126, 1, FS, V
121.5, 1179, 1, IB, V
121.5, 1480, 1, FS, III
121.5, 1485, 1, FS, III
121.5, 1489, 1, FS, III
121.5, 1497, 1, FS, III
121.5, 2645, 3, FS, V
121.5, 2657, 3, FS, V
121.6, 1483, 1, FS, III
121.6, 1491, 1, FS, III
121.6, 1499, 1, FS, III
121.7, 1478, 1, FS, III
121.7, 1500, 1, FS, III
121.7, 1504, 1, FS, III
121.8, 420, 0, IB, V
121.8, 1372, 1, RS, III
121.8, 1399, 1, RS, III
121.8, 1472, 1, RS, III
121.8, 1484, 1, FS, III
121.8, 1493, 1, FS, III
121.8, 2653, 3, FS, V
121.9, 1129, 1, FS, V
121.9, 1404, 1, RS, III
121.9, 1470, 1, RS, III
121.9, 1501, 1, FS, III
121.9, 2647, 3, FS, V
121.9, 2674, 3, FS, V
122, 1139, 1, FS, V
122, 1144, 1, FS, V
122, 1151, 1, FS, V
122, 1458, 1, RS, III
122, 1482, 1, FS, III
122.1, 1127, 1, FS, V
122.1, 1128, 1, FS, V
122.1, 1131, 1, FS, V
122.1, 1135, 1, FS, V
122.1, 1136, 1, FS, V
122.1, 1146, 1, FS, V
122.1, 1147, 1, FS, V
122.1, 1149, 1, FS, V
122.1, 1150, 1, FS, V
122.1, 1348, 1, RS, III
122.1, 2655, 3, FS, V
122.1, 2664, 3, FS, V
122.2, 779, 1, RS, VI
122.2, 1123, 1, FS, V
122.2, 1125, 1, FS, V
122.2, 1134, 1, FS, V
122.2, 1137, 1, FS, V
122.2, 1152, 1, FS, V
122.2, 1402, 1, RS, III
122.2, 1421, 1, RS, III
122.2, 1479, 1, FS, III
122.2, 2656, 3, FS, V
122.3, 372, 0, FS, V
122.3, 1122, 1, FS, V
122.3, 1124, 1, FS, V
122.3, 1130, 1, FS, V
122.3, 1132, 1, FS, V
122.3, 1133, 1, FS, V
122.3, 1138, 1, FS, V
122.3, 1140, 1, FS, V
122.3, 1141, 1, FS, V
122.3, 1142, 1, FS, V
122.3, 1148, 1, FS, V
122.3, 1331, 1, RS, III
122.3, 1418, 1, RS, III
122.3, 1437, 1, RS, III
122.3, 1462, 1, RS, III
122.3, 2670, 3, FS, V
122.4, 1143, 1, FS, V
122.4, 1332, 1, RS, III
122.4, 1494, 1, FS, III
122.5, 1316, 1, RS, III
122.5, 1330, 1, RS, III
122.5, 1392, 1, RS, III
122.5, 1425, 1, RS, III
122.5, 1432, 1, RS, III
122.5, 1466, 1, RS, III
122.6, 1145, 1, FS, V
122.6, 1358, 1, RS, III
122.7, 1343, 1, RS, III
122.7, 1373, 1, RS, III
122.7, 1387, 1, RS, III
122.7, 1408, 1, RS, III
122.7, 2672, 3, FS, V
122.8, 1299, 1, LTS, IV
122.8, 1416, 1, RS, III
122.8, 1514, 1, LTS, III
122.9, 942, 1, RS, VI
122.9, 1312, 1, RS, III
122.9, 1415, 1, RS, III
122.9, 2654, 3, FS, V
122.9, 2658, 3, FS, V
123, 1326, 1, RS, III
123, 1370, 1, RS, III
123, 1429, 1, RS, III
123, 1460, 1, RS, III
123.1, 429, 0, IB, V
123.1, 1394, 1, RS, III
123.2, 967, 1, RS, VI
123.2, 1191, 1, IB, V
123.2, 1309, 1, RS, III
123.2, 1356, 1, RS, III
123.3, 375, 0, FS, V
123.3, 1167, 1, IB, V
123.4, 870, 1, RS, VI
123.4, 919, 1, RS, VI
123.4, 1305, 1, LTS, IV
123.4, 1368, 1, RS, III
123.4, 1453, 1, RS, III
123.5, 1169, 1, IB, V
123.5, 1178, 1, IB, V
123.5, 1369, 1, RS, III
123.6, 1180, 1, IB, V
123.6, 1301, 1, LTS, IV
123.6, 1498, 1, FS, III
123.7, 946, 1, RS, VI
123.7, 1171, 1, IB, V
123.7, 1174, 1, IB, V
123.7, 1433, 1, RS, III
123.7, 1495, 1, FS, III
123.8, 848, 1, RS, VI
123.8, 1170, 1, IB, V
123.8, 1297, 1, LTS, IV
123.8, 1303, 1, LTS, IV
123.9, 800, 1, RS, VI
123.9, 1172, 1, IB, V
123.9, 1175, 1, IB, V
123.9, 1187, 1, IB, V
123.9, 2650, 3, FS, V
124, 1176, 1, IB, V
124, 1185, 1, IB, V
124, 1300, 1, LTS, IV
124, 1420, 1, RS, III
124, 2652, 3, FS, V
124.1, 797, 1, RS, VI
124.1, 1168, 1, IB, V
124.1, 1182, 1, IB, V
124.1, 1184, 1, IB, V
124.2, 802, 1, RS, VI
124.2, 1181, 1, IB, V
124.3, 765, 1, RS, VI
124.3, 1188, 1, IB, V
124.3, 1189, 1, IB, V
124.3, 1519, 1, LTS, III
124.3, 2665, 3, FS, V
124.4, 388, 0, FS, V
124.4, 828, 1, RS, VI
124.4, 868, 1, RS, VI
124.4, 903, 1, RS, VI
124.4, 916, 1, RS, VI
124.4, 937, 1, RS, VI
124.4, 1126, 1, FS, V
124.4, 1186, 1, IB, V
