17.5, 1028, 1, LTS, VI
134.1, 2060, 2, LTS, IV
134.2, 758, 0, LTS, III
134.2, 1040, 1, RS, V
134.2, 1093, 1, RS, V
134.2, 1135, 1, FS, V
134.2, 1142, 1, FS, V
134.2, 1498, 1, FS, III
134.3, 872, 1, RS, VI
134.3, 933, 1, RS, VI
134.3, 1021, 1, LTS, VI
134.3, 1049, 1, RS, V
134.3, 1181, 1, IB, V
134.3, 1890, 2, FS, V
134.4, 1066, 1, RS, V
134.4, 1083, 1, RS, V
134.4, 1107, 1, RS, V
134.4, 1163, 1, IB, V
134.4, 1179, 1, IB, V
134.4, 1294, 1, LTS, IV
134.4, 1898, 2, FS, V
134.5, 886, 1, RS, VI
134.5, 1045, 1, RS, V
134.5, 1118, 1, FS, V
134.5, 3468, 4, IB, V
134.6, 1036, 1, RS, V
134.6, 1062, 1, RS, V
134.6, 1190, 1, IB, V
134.6, 1950, 2, IB, V
134.7, 132, 0, RS, VI
134.7, 970, 1, RS, VI
134.7, 1095, 1, RS, V
134.7, 1130, 1, FS, V
134.7, 1468, 1, RS, III
134.7, 2701, 3, IB, V
134.8, 860, 1, RS, VI
134.8, 1102, 1, RS, V
134.8, 1112, 1, FS, V
134.8, 1116, 1, FS, V
134.8, 1192, 1, IB, V
134.8, 1299, 1, LTS, IV
134.8, 1346, 1, RS, III
134.8, 2065, 2, LTS, IV
134.9, 1053, 1, RS, V
134.9, 1129, 1, FS, V
134.9, 1166, 1, IB, V
134.9, 1872, 2, FS, V
135, 1020, 1, LTS, VI
135, 1305, 1, LTS, IV
135.1, 540, 0, LTS, IV
135.1, 1032, 1, LTS, VI
135.1, 1058, 1, RS, V
135.1, 1084, 1, RS, V
135.1, 1115, 1, FS, V
135.1, 1170, 1, IB, V
135.1, 1175, 1, IB, V
135.1, 1343, 1, RS, III
135.2, 995, 1, FS, VI
135.2, 1182, 1, IB, V
135.2, 1936, 2, IB, V
135.3, 852, 1, RS, VI
135.3, 1014, 1, LTS, VI
135.3, 1133, 1, FS, V
135.3, 1140, 1, FS, V
135.4, 1125, 1, FS, V
135.4, 1128, 1, FS, V
135.4, 2054, 2, LTS, IV
135.5, 371, 0, FS, V
135.5, 1119, 1, FS, V
135.5, 1141, 1, FS, V
135.5, 1164, 1, IB, V
135.5, 1165, 1, IB, V
135.5, 1187, 1, IB, V
135.5, 1892, 2, FS, V
135.6, 363, 0, FS, V
135.6, 1174, 1, IB, V
135.6, 1176, 1, IB, V
135.6, 1188, 1, IB, V
135.6, 1903, 2, FS, V
135.6, 2057, 2, LTS, IV
135.7, 381, 0, FS, V
135.7, 1019, 1, LTS, VI
135.7, 1086, 1, RS, V
135.7, 1121, 1, FS, V
135.7, 1124, 1, FS, V
135.7, 1136, 1, FS, V
135.7, 1137, 1, FS, V
135.7, 1513, 1, LTS, III
135.8, 1131, 1, FS, V
135.8, 1138, 1, FS, V
135.8, 1184, 1, IB, V
135.8, 1285, 1, FS, IV
135.8, 1875, 2, FS, V
135.8, 1879, 2, FS, V
135.8, 1896, 2, FS, V
135.9, 762, 1, RS, VI
135.9, 1012, 1, FS, VI
135.9, 1169, 1, IB, V
135.9, 1172, 1, IB, V
135.9, 1293, 1, LTS, IV
135.9, 1500, 1, FS, III
136, 919, 1, RS, VI
136, 1111, 1, FS, V
136, 1127, 1, FS, V
136, 1167, 1, IB, V
136, 1882, 2, FS, V
136.1, 1123, 1, FS, V
136.2, 1027, 1, LTS, VI
136.2, 1071, 1, RS, V
136.2, 1120, 1, FS, V
136.2, 1126, 1, FS, V
136.2, 1132, 1, FS, V
136.2, 1306, 1, LTS, IV
136.2, 1494, 1, FS, III
136.2, 1884, 2, FS, V
136.2, 3461, 4, IB, V
136.3, 1134, 1, FS, V
136.3, 1173, 1, IB, V
136.3, 1189, 1, IB, V
136.3, 1191, 1, IB, V
136.3, 1283, 1, FS, IV
136.3, 1445, 1, RS, III
136.3, 1489, 1, FS, III
136.3, 1902, 2, FS, V
136.4, 1139, 1, FS, V
136.4, 1168, 1, IB, V
136.4, 1186, 1, IB, V
136.4, 1484, 1, FS, III
136.4, 1876, 2, FS, V
136.5, 1113, 1, FS, V
136.5, 1183, 1, IB, V
136.5, 1416, 1, RS, III
136.5, 1518, 1, LTS, III
136.6, 362, 0, FS, V
136.6, 1171, 1, IB, V
136.6, 1491, 1, FS, III
136.7, 544, 0, LTS, IV
136.7, 1114, 1, FS, V
136.7, 1180, 1, IB, V
136.7, 2066, 2, LTS, IV
136.8, 1122, 1, FS, V
136.9, 370, 0, FS, V
136.9, 1135, 1, FS, V
136.9, 1478, 1, FS, III
136.9, 1510, 1, FS, III
136.9, 1893, 2, FS, V
137, 360, 0, FS, V
137, 1142, 1, FS, V
137, 1503, 1, FS, III
137.1, 359, 0, FS, V
137.1, 373, 0, FS, V
137.1, 379, 0, FS, V
137.1, 1017, 1, LTS, VI
137.1, 1079, 1, RS, V
137.1, 1117, 1, FS, V
137.1, 1178, 1, IB, V
137.1, 1483, 1, FS, III
137.1, 1485, 1, FS, III
137.1, 1496, 1, FS, III
137.2, 366, 0, FS, V
137.2, 1118, 1, FS, V
137.2, 1901, 2, FS, V
137.2, 3464, 4, IB, V
137.3, 357, 0, FS, V
137.3, 1056, 1, RS, V
137.3, 1304, 1, LTS, IV
137.3, 1515, 1, LTS, III
137.3, 1517, 1, LTS, III
137.3, 1519, 1, LTS, III
137.3, 1888, 2, FS, V
137.4, 1018, 1, LTS, VI
137.4, 1130, 1, FS, V
137.4, 1177, 1, IB, V
137.4, 1473, 1, FS, III
137.4, 1493, 1, FS, III
137.4, 1506, 1, FS, III
137.4, 1906, 2, LTS, V
137.4, 3442, 4, LTS, V
137.5, 368, 0, FS, V
137.5, 1281, 1, FS, IV
137.5, 1303, 1, LTS, IV
137.5, 1492, 1, FS, III
137.5, 1512, 1, FS, III
137.5, 1881, 2, FS, V
137.5, 1883, 2, FS, V
137.6, 393, 0, LTS, V
137.6, 1481, 1, FS, III
137.6, 1930, 2, IB, V
137.7, 1061, 1, RS, V
137.7, 1110, 1, RS, V
137.7, 1112, 1, FS, V
137.7, 1115, 1, FS, V
137.7, 1488, 1, FS, III
137.7, 1499, 1, FS, III
137.7, 1900, 2, FS, V
137.8, 1089, 1, RS, V
137.8, 1096, 1, RS, V
137.8, 1105, 1, RS, V
137.8, 1163, 1, IB, V
137.8, 1297, 1, LTS, IV
137.8, 1475, 1, FS, III
137.8, 1511, 1, FS, III
137.8, 1938, 2, IB, V
137.8, 3443, 4, LTS, V
137.9, 372, 0, FS, V
137.9, 817, 1, RS, VI
137.9, 1033, 1, RS, V
137.9, 1129, 1, FS, V
137.9, 1298, 1, LTS, IV
137.9, 1520, 1, LTS, III
137.9, 1521, 1, LTS, III
137.9, 1878, 2, FS, V
137.9, 1891, 2, FS, V
138, 1116, 1, FS, V
138, 1190, 1, IB, V
138, 1292, 1, FS, IV
138, 1300, 1, LTS, IV
138, 1495, 1, FS, III
138, 1897, 2, FS, V
138, 1898, 2, FS, V
138, 2277, 2, LTS, III
138.1, 1065, 1, RS, V
138.1, 1140, 1, FS, V
138.1, 1296, 1, LTS, IV
138.1, 1313, 1, RS, III
138.2, 361, 0, FS, V
138.2, 1034, 1, RS, V
138.2, 1039, 1, RS, V
138.2, 1098, 1, RS, V
138.2, 1302, 1, LTS, IV
138.2, 1477, 1, FS, III
138.2, 1501, 1, FS, III
138.2, 1507, 1, FS, III
138.2, 1509, 1, FS, III
138.2, 1873, 2, FS, V
138.3, 376, 0, FS, V
138.3, 1046, 1, RS, V
138.3, 1047, 1, RS, V
138.3, 1133, 1, FS, V
138.3, 1182, 1, IB, V
138.3, 1458, 1, RS, III
138.3, 1482, 1, FS, III
138.3, 1486, 1, FS, III
138.4, 353, 0, FS, V
138.4, 1121, 1, FS, V
138.4, 1166, 1, IB, V
138.4, 1926, 2, IB, V
138.4, 3448, 4, IB, V
138.5, 957, 1, RS, VI
138.5, 1508, 1, FS, III
138.5, 1514, 1, LTS, III
138.5, 3447, 4, IB, V
138.6, 378, 0, FS, V
138.6, 1064, 1, RS, V
138.6, 1125, 1, FS, V
138.6, 1170, 1, IB, V
138.6, 1290, 1, FS, IV
138.7, 1050, 1, RS, V
138.7, 1063, 1, RS, V
138.7, 1136, 1, FS, V
138.7, 1138, 1, FS, V
138.7, 1295, 1, LTS, IV
138.7, 1318, 1, RS, III
138.7, 1470, 1, FS, III
138.7, 1476, 1, FS, III
138.7, 1504, 1, FS, III
138.8, 369, 0, FS, V
138.8, 1124, 1, FS, V
138.8, 1137, 1, FS, V
138.8, 1141, 1, FS, V
138.8, 1479, 1, FS, III
138.8, 1490, 1, FS, III
138.9, 398, 0, LTS, V
138.9, 1087, 1, RS, V
138.9, 1282, 1, FS, IV
138.9, 1392, 1, RS, III
138.9, 1487, 1, FS, III
138.9, 1498, 1, FS, III
138.9, 1890, 2, FS, V
139, 358, 0, FS, V
139, 1092, 1, RS, V
139, 1106, 1, RS, V
139, 1123, 1, FS, V
139, 1164, 1, IB, V
139, 1505, 1, FS, III
139, 1516, 1, LTS, III
139.1, 806, 1, RS, VI
139.1, 1059, 1, RS, V
139.1, 1111, 1, FS, V
139.1, 1127, 1, FS, V
139.1, 1169, 1, IB, V
139.1, 1187, 1, IB, V
139.1, 1188, 1, IB, V
139.1, 1484, 1, FS, III
139.1, 1494, 1, FS, III
139.1, 2825, 3, LTS, IV
139.2, 355, 0, FS, V
139.2, 1294, 1, LTS, IV
139.2, 2059, 2, LTS, IV
139.3, 1184, 1, IB, V
139.3, 1284, 1, FS, IV
139.4, 1082, 1, RS, V
139.4, 1114, 1, FS, V
139.4, 1126, 1, FS, V
139.4, 1880, 2, FS, V
139.5, 1173, 1, IB, V
139.5, 1299, 1, LTS, IV
139.5, 3345, 4, RS, V
139.6, 1280, 1, FS, IV
139.6, 1500, 1, FS, III
139.6, 1510, 1, FS, III
139.6, 1877, 2, FS, V
139.6, 2061, 2, LTS, IV
139.6, 2824, 3, LTS, IV
139.6, 3800, 4, LTS, III
139.7, 1168, 1, IB, V
139.7, 1172, 1, IB, V
139.7, 1474, 1, FS, III
139.8, 541, 0, LTS, IV
139.8, 1478, 1, FS, III
139.9, 866, 1, RS, VI
139.9, 1113, 1, FS, V
139.9, 1491, 1, FS, III
140, 1037, 1, RS, V
140, 1191, 1, IB, V
140, 1283, 1, FS, IV
140, 1471, 1, FS, III
140, 2817, 3, LTS, IV
140.1, 1186, 1, IB, V
140.1, 1305, 1, LTS, IV
140.1, 1473, 1, FS, III
140.1, 2063, 2, LTS, IV
140.2, 1030, 1, LTS, VI
140.2, 1120, 1, FS, V
140.2, 3305, 4, LTS, VI
140.3, 413, 0, IB, V
140.3, 1070, 1, RS, V
140.3, 1396, 1, RS, III
140.3, 3465, 4, IB, V
140.4, 1041, 1, RS, V
140.5, 1109, 1, RS, V
140.5, 1130, 1, FS, V
140.5, 1293, 1, LTS, IV
140.5, 1351, 1, RS, III
140.5, 1485, 1, FS, III
140.6, 1103, 1, RS, V
140.6, 1512, 1, FS, III
140.6, 1513, 1, LTS, III
140.6, 3456, 4, IB, V
140.7, 1131, 1, FS, V
140.7, 1506, 1, FS, III
140.7, 2818, 3, LTS, IV
140.8, 1112, 1, FS, V
140.8, 1488, 1, FS, III
140.9, 1069, 1, RS, V
140.9, 1093, 1, RS, V
140.9, 1489, 1, FS, III
141, 1518, 1, LTS, III
141, 2278, 2, LTS, III
141, 2822, 3, LTS, IV
141.1, 3466, 4, IB, V
141.2, 1049, 1, RS, V
141.2, 1163, 1, IB, V
141.2, 1753, 2, FS, VI
141.3, 1411, 1, RS, III
141.4, 1115, 1, FS, V
141.4, 1190, 1, IB, V
141.5, 1142, 1, FS, V
141.5, 2820, 3, LTS, IV
141.6, 1369, 1, RS, III
141.7, 1519, 1, LTS, III
141.9, 1515, 1, LTS, III
142, 1166, 1, IB, V
142, 1483, 1, FS, III
142.1, 1134, 1, FS, V
142.2, 1119, 1, FS, V
142.2, 1493, 1, FS, III
142.3, 534, 0, LTS, IV
142.3, 1138, 1, FS, V
142.3, 1517, 1, LTS, III
142.5, 545, 0, LTS, IV
142.5, 2828, 3, LTS, IV
142.6, 1164, 1, IB, V
142.6, 1188, 1, IB, V
142.6, 1301, 1, LTS, IV
142.7, 1187, 1, IB, V
142.9, 755, 0, LTS, III
142.9, 1139, 1, FS, V
142.9, 2819, 3, LTS, IV
143, 1521, 1, LTS, III
143, 2823, 3, LTS, IV
143, 3435, 4, LTS, V
143.1, 1079, 1, RS, V
143.1, 1122, 1, FS, V
143.4, 2257, 2, FS, III
143.7, 1096, 1, RS, V
143.7, 2280, 2, LTS, III
143.9, 535, 0, LTS, IV
143.9, 1111, 1, FS, V
144, 1437, 1, RS, III
144, 2276, 2, LTS, III
144.1, 752, 0, LTS, III
144.2, 836, 1, RS, VI
144.2, 2261, 2, FS, III
144.2, 3791, 4, FS, III
144.3, 3460, 4, IB, V
144.5, 1114, 1, FS, V
144.5, 2270, 2, FS, III
144.5, 2279, 2, LTS, III
144.8, 2232, 2, FS, III
144.8, 3456, 4, IB, V
144.9, 2269, 2, FS, III
145, 2275, 2, LTS, III
145, 3432, 4, LTS, V
145.1, 1043, 1, RS, V
145.2, 2237, 2, FS, III
145.2, 2274, 2, LTS, III
145.3, 2241, 2, FS, III
145.6, 723, 0, FS, III
146.1, 1130, 1, FS, V
146.4, 721, 0, FS, III
146.5, 2262, 2, FS, III
146.5, 3437, 4, LTS, V
146.6, 3589, 4, LTS, IV
146.8, 3472, 4, IB, V
147.1, 717, 0, FS, III
147.2, 3457, 4, IB, V
147.3, 3798, 4, LTS, III
147.4, 754, 0, LTS, III
147.5, 2064, 2, LTS, IV
147.9, 757, 0, LTS, III
148.2, 2548, 3, LTS, VI
148.6, 2239, 2, FS, III
149, 760, 0, LTS, III
149.1, 3585, 4, LTS, IV
149.9, 3463, 4, IB, V
149.9, 3584, 4, LTS, IV
150, 753, 0, LTS, III
150.2, 756, 0, LTS, III
151.2, 3801, 4, LTS, III
152.4, 3450, 4, IB, V
154, 3040, 3, LTS, III
154, 3462, 4, IB, V
154.5, 3298, 4, LTS, VI
154.5, 3799, 4, LTS, III
154.6, 3471, 4, IB, V
158.7, 3578, 4, LTS, IV
163.3, 3041, 3, LTS, III
171.8, 1157, 1, LTS, V
172.3, 1152, 1, LTS, V
172.3, 1160, 1, LTS, V
172.5, 1158, 1, LTS, V
172.9, 1151, 1, LTS, V
174.1, 1913, 2, LTS, V
174.7, 1156, 1, LTS, V
174.8, 1150, 1, LTS, V
174.9, 1143, 1, LTS, V
175, 1146, 1, LTS, V
175.1, 1144, 1, LTS, V
175.2, 1149, 1, LTS, V
176.2, 388, 0, LTS, V
176.4, 1154, 1, LTS, V
176.6, 1911, 2, LTS, V
177.1, 1148, 1, LTS, V
177.4, 1145, 1, LTS, V
178.1, 399, 0, LTS, V
178.5, 391, 0, LTS, V
178.7, 264, 0, LTS, VI
179.7, 1153, 1, LTS, V
180.4, 1162, 1, LTS, V
180.4, 1907, 2, LTS, V
181.1, 1918, 2, LTS, V
181.7, 3306, 4, LTS, VI
182, 1905, 2, LTS, V
182.3, 389, 0, LTS, V
184.2, 1155, 1, LTS, V
184.6, 383, 0, LTS, V
185.1, 2542, 3, LTS, VI
186.4, 400, 0, LTS, V
188.4, 1917, 2, LTS, V
188.9, 1161, 1, LTS, V
189.7, 390, 0, LTS, V
190.2, 3308, 4, LTS, VI
192.1, 1915, 2, LTS, V
194.1, 385, 0, LTS, V
194.7, 395, 0, LTS, V
201.4, 1921, 2, LTS, V
206.2, 3303, 4, LTS, VI
214.6, 1147, 1, LTS, V
251.1, 3589, 4, LTS, IV
254.6, 3040, 3, LTS, III
258.2, 165, 0, RS, VI
260.7, 1781, 2, LTS, VI
264.6, 2545, 3, LTS, VI
268.3, 3801, 4, LTS, III
269.8, 2550, 3, LTS, VI
280.8, 2058, 2, LTS, IV
292.7, 2543, 3, LTS, VI
301.4, 261, 0, LTS, VI
303.9, 1021, 1, LTS, VI
304, 1786, 2, LTS, VI
305.2, 2055, 2, LTS, IV
307.3, 1784, 2, LTS, VI
310.8, 2547, 3, LTS, VI
317.9, 3037, 3, LTS, III
323.3, 2279, 2, LTS, III
325, 1028, 1, LTS, VI
326.5, 264, 0, LTS, VI
331.1, 2554, 3, LTS, VI
339.8, 259, 0, LTS, VI
340.2, 2545, 3, LTS, VI
341.5, 1910, 2, LTS, V
363.5, 3796, 4, LTS, III
368.4, 1518, 1, LTS, III
373.8, 757, 0, LTS, III
378.6, 545, 0, LTS, IV
379.8, 1781, 2, LTS, VI
390.7, 2544, 3, LTS, VI
391.9, 1793, 2, LTS, VI
395.9, 399, 0, LTS, V
404.4, 3306, 4, LTS, VI
410.1, 1025, 1, LTS, VI
412.4, 265, 0, LTS, VI
414.4, 267, 0, LTS, VI
416.6, 1032, 1, LTS, VI
417.5, 2679, 3, LTS, V
436.9, 1144, 1, LTS, V
439.9, 1150, 1, LTS, V
446.9, 2816, 3, LTS, IV
459.9, 1783, 2, LTS, VI
461.1, 2823, 3, LTS, IV
462.7, 1023, 1, LTS, VI
464.8, 1786, 2, LTS, VI
464.8, 3589, 4, LTS, IV
467, 1301, 1, LTS, IV
472.8, 1294, 1, LTS, IV
475.9, 1020, 1, LTS, VI
477.6, 1028, 1, LTS, VI
482.7, 3305, 4, LTS, VI
487.9, 1784, 2, LTS, VI
502.2, 1911, 2, LTS, V
517.4, 260, 0, LTS, VI
518.5, 3443, 4, LTS, V
521.2, 261, 0, LTS, VI
527.4, 1518, 1, LTS, III
529.4, 271, 0, LTS, VI
534.2, 267, 0, LTS, VI
534.9, 757, 0, LTS, III
544.6, 3798, 4, LTS, III
546.7, 3303, 4, LTS, VI
553.8, 3306, 4, LTS, VI
560.1, 1789, 2, LTS, VI
562.3, 1022, 1, LTS, VI
566, 1786, 2, LTS, VI
575.1, 3433, 4, LTS, V
575.6, 3309, 4, LTS, VI
578.2, 1918, 2, LTS, V
580.6, 262, 0, LTS, VI
587.6, 2279, 2, LTS, III
602.2, 3040, 3, LTS, III
607.2, 396, 0, LTS, V
614.4, 1780, 2, LTS, VI
628.1, 1784, 2, LTS, VI
631.9, 1306, 1, LTS, IV
640.1, 2672, 3, LTS, V
640.5, 2067, 2, LTS, IV
647.4, 1911, 2, LTS, V
650.9, 2276, 2, LTS, III
653.4, 265, 0, LTS, VI
656.6, 1160, 1, LTS, V
660.4, 1023, 1, LTS, VI
660.6, 1028, 1, LTS, VI
662.7, 3311, 4, LTS, VI
663.8, 267, 0, LTS, VI
664.4, 1787, 2, LTS, VI
678.9, 2542, 3, LTS, VI
690.9, 1905, 2, LTS, V
691.2, 1020, 1, LTS, VI
697.2, 1918, 2, LTS, V
700, 2816, 3, LTS, IV
707.6, 533, 0, LTS, IV
711.3, 545, 0, LTS, IV
712.9, 2823, 3, LTS, IV
717.7, 3040, 3, LTS, III
719.9, 2548, 3, LTS, VI
723.1, 3801, 4, LTS, III
725.7, 1786, 2, LTS, VI
739.4, 2554, 3, LTS, VI
752.4, 2682, 3, LTS, V
759.1, 3309, 4, LTS, VI
761.3, 259, 0, LTS, VI
765.9, 1144, 1, LTS, V
766.5, 3428, 4, LTS, V
784.9, 2545, 3, LTS, VI
785.5, 1150, 1, LTS, V
786.5, 1789, 2, LTS, VI
797.3, 1023, 1, LTS, VI
802.8, 757, 0, LTS, III
807.3, 3303, 4, LTS, VI
814.5, 396, 0, LTS, V
824.2, 2067, 2, LTS, IV
825.7, 267, 0, LTS, VI
831.6, 1157, 1, LTS, V
832.8, 262, 0, LTS, VI
835.1, 1513, 1, LTS, III
836.5, 1032, 1, LTS, VI
841.5, 1302, 1, LTS, IV
844.3, 389, 0, LTS, V
851.8, 545, 0, LTS, IV
856, 1784, 2, LTS, VI
882.8, 1230, 1, RS, IV
886.3, 1918, 2, LTS, V
887.3, 1911, 2, LTS, V
892.6, 2550, 3, LTS, VI
893.1, 1301, 1, LTS, IV
901.4, 1789, 2, LTS, VI
904.7, 259, 0, LTS, VI
906.6, 2828, 3, LTS, IV
910, 3801, 4, LTS, III
910.7, 399, 0, LTS, V
912.2, 2058, 2, LTS, IV
917.3, 3306, 4, LTS, VI
919.3, 2067, 2, LTS, IV
928.6, 1783, 2, LTS, VI
934.8, 1518, 1, LTS, III
939.8, 3040, 3, LTS, III
947.5, 3309, 4, LTS, VI
947.9, 1917, 2, LTS, V
951.3, 1028, 1, LTS, VI
952.6, 3589, 4, LTS, IV
953.3, 1306, 1, LTS, IV
954.5, 1787, 2, LTS, VI
961.7, 3440, 4, LTS, V
964.3, 3433, 4, LTS, V
987.6, 3311, 4, LTS, VI
994, 389, 0, LTS, V
997.7, 262, 0, LTS, VI
